PLACE_ID;CODE;NAME;TYPE_ID;IS_PARKING;IS_TEST;ST_CODE;ST_NAME;ST_NAME_SHORT;LN_CODE;LN_NAME;LN_NAME_SHORT
945;7179;7179;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
946;7180;7180;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
947;7185;7185;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
948;7186;7186;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
949;7203;7203;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
950;7214;7214;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
951;7215;7215;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
952;7216;7216;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
953;7217;7217;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
954;7218;7218;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
955;7219;7219;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
956;7220;7220;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
957;7221;7221;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
958;7222;7222;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
959;7223;7223;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
960;7224;7224;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
961;7245;7245;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
962;7267;7267;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
963;7269;7269;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
964;7270;7270;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
965;7274;7274;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
966;7275;7275;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
967;7276;7276;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
968;7292;7292;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
969;7293;7293;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
970;7294;7294;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
971;7295;7295;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
972;7296;7296;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
973;7297;7297;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
974;7299;7299;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
975;7300;7300;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
39706;7301;Трамвайное управление (1 площадка- Апакова);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
40061;7301;Трамвайное управление (1 площадка);8;0;0;;;;;;
1732;7301;Стенд МЦК;1;0;1;1702;Стенд МЦК;Стенд МЦК;3;Московское центральное кольцо;МЦК
40062;7302;Трамвайное управление (2 площадка);8;0;0;;;;;;
39707;7302;Трамвайное управление (2 площадка-Баумана);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
39708;7303;Трамвайное управление (3 площадка-Краснопресненское);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
40063;7303;Трамвайное управление (3 площадка);8;0;0;;;;;;
39709;7304;Трамвайное управление (4 площадка-Октябрьское);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
40064;7304;Трамвайное управление (4 площадка);8;0;0;;;;;;
40065;7305;Трамвайное управление (5 площадка);8;0;0;;;;;;
39710;7305;Трамвайное управление (5 площадка-Русакова);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
40173;7306;Трамвайное управление (7 площадка);8;0;0;73;Трамвайное управление;Трамвайное управление;4;Наземный городской пассажирский транспорт;НГПТ
1731;7311;Стенд КБР МЦК;1;1;1;1702;Стенд МЦК;Стенд МЦК;3;Московское центральное кольцо;МЦК
38986;7312;Стенд МЦК ПП;1;0;0;1702;Стенд МЦК;Стенд МЦК;3;Московское центральное кольцо;МЦК
1734;7321;Стенд Отдела развития Л;1;0;0;1774;Стенд Отдела развития Л;Стенд Отд разв.;1498;центры стендовые;центры стендовые
976;7382;7382;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
977;7383;7383;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
978;7384;7384;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
979;7385;7385;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
980;7386;7386;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
981;7387;7387;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
982;7388;7388;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
983;7411;7411;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
984;7412;7412;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
985;7413;7413;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
986;7458;7458;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
987;7459;7459;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
988;7522;7522;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
989;7523;7523;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
990;7524;7524;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
991;7525;7525;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
992;7555;7555;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
993;7576;7576;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
994;7601;7601;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
995;7658;7658;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
996;7677;7677;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
997;7678;7678;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
998;7679;7679;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
999;7683;7683;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1000;7684;7684;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1001;7685;7685;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1002;7686;7686;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1003;7687;7687;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1004;7749;7749;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1005;7757;7757;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1006;7826;7826;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1007;7836;7836;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1008;7837;7837;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1009;7887;7887;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1010;7888;7888;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1011;7889;7889;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1012;7890;7890;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1013;7891;7891;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1014;7892;7892;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1015;7893;7893;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1016;7894;7894;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1017;7895;7895;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1018;7896;7896;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1019;7897;7897;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1020;7898;7898;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1021;7899;7899;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1022;7900;7900;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1023;7901;7901;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1024;7902;7902;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1025;7903;7903;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1026;7904;7904;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1027;7905;7905;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1028;7932;7932;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1029;7935;7935;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1030;7936;7936;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1031;7937;7937;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1032;7940;7940;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1033;7961;7961;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1034;7962;7962;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1035;7963;7963;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1036;7964;7964;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1037;7965;7965;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
1038;7966;7966;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
39711;8001;Центральный филиал (1 площадка-Фили Т);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
1039;8001;8001;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40066;8001;Центральный филиал (1 площадка);8;0;0;;;;;;
1040;8002;8002;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40067;8002;Центральный филиал (2 площадка);8;0;0;;;;;;
39712;8002;Центральный филиал (2 площадка-Фили А);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
1041;8003;8003;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40068;8003;Центральный филиал (3 площадка);8;0;0;;;;;;
39713;8003;Центральный филиал (3 площадка-Пресня);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
40069;8004;Центральный филиал (4 площадка);8;0;0;;;;;;
39714;8004;Центральный филиал (4 площадка-Сокол);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
1042;8004;8004;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40070;8005;Центральный филиал (5 площадка);8;0;0;;;;;;
39715;8005;Центральный филиал (5 площадка-Мнёвники);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
1043;8005;8005;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40660;8006;Центральный филиал (6 площадка-Нагорная);8;0;0;8;Центральный филиал;Центральный филиал;4;Наземный городской пассажирский транспорт;НГПТ
1044;8006;8006;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1045;8007;8007;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1046;8008;8008;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1047;8009;8009;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1048;8010;8010;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1049;8011;8011;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1050;8020;8020;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1051;8021;8021;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1052;8022;8022;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1053;8023;8023;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1054;8025;8025;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1055;8026;8026;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1056;8027;8027;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1057;8028;8028;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1058;8029;8029;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1059;8030;8030;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1060;8040;8040;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1061;8041;8041;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1062;8042;8042;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1063;8043;8043;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1064;8044;8044;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1065;8045;8045;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1066;8046;8046;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1067;8051;8051;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1068;8052;8052;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1069;8075;8075;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1070;8085;8085;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1071;8086;8086;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1072;8087;8087;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1073;8088;8088;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1074;8092;8092;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1075;8093;8093;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
2009;8110;Платформа мобильной Тройки;1;0;0;1915;ПМТ;ПМТ;1914;ПМТ;ПМТ
39458;8110;ПМТ;3;0;0;;;;;;
40133;8120;ВОЗВРАТ ЗАЛОГОВ;1;0;0;;;;;;
1076;8133;8133;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1077;8134;8134;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1078;8137;8137;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1079;8202;8202;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1080;8203;8203;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1081;8204;8204;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1082;8251;8251;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1083;8268;8268;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1084;8269;8269;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1085;8271;8271;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1086;8272;8272;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1087;8291;8291;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1088;8298;8298;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1089;8341;8341;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1090;8342;8342;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1091;8343;8343;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1092;8344;8344;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1093;8345;8345;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1094;8346;8346;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1095;8347;8347;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1096;8348;8348;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1097;8349;8349;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1098;8376;8376;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1099;8377;8377;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1100;8378;8378;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1101;8379;8379;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1102;8380;8380;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1103;8381;8381;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1104;8389;8389;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1105;8535;8535;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1106;8536;8536;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1107;8537;8537;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1108;8538;8538;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1109;8539;8539;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1110;8540;8540;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1111;8557;8557;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1112;8566;8566;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1113;8567;8567;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1114;8575;8575;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1115;8592;8592;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1116;8619;8619;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1117;8656;8656;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1118;8657;8657;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1119;8658;8658;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1120;8659;8659;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1121;8660;8660;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1122;8661;8661;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1123;8662;8662;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
40071;8701;Тест_ЦО (основная);8;0;0;;;;;;
39716;8701;Тест_ЦО (основная);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40072;8702;Тест_ЦО (тестовая);8;0;0;;;;;;
39717;8702;Тест_ЦО (тестовая);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40073;8703;Тест_ЦО (ББК);8;0;0;;;;;;
39718;8703;Тест_ЦО (ББК);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40074;8704;Тест_ЦО (Музей);8;0;0;;;;;;
39719;8704;Тест_ЦО (Музей);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
39720;8705;Тест_ЦО (сервис);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40075;8705;Тест_ЦО (сервис);8;0;0;;;;;;
40076;8706;Тест_ЦО (производство);8;0;0;;;;;;
39721;8706;Тест_ЦО (производство);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40077;8707;Тест_ЦО (Музей Льготный);8;0;0;;;;;;
39722;8707;Тест_ЦО (Музей Льготный);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40078;8708;Тест_ЦО (Музей Семейный);8;0;0;;;;;;
39723;8708;Тест_ЦО (Музей Семейный);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40079;8709;Тест_ЦО (ММ);8;0;0;;;;;;
39724;8709;Тест_ЦО (ММ);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40080;8710;Тест_ЦО (Сбер);8;0;0;;;;;;
39725;8710;Тест_ЦО (Сбер);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
40081;8711;Тест_ЦО (МСР);8;0;0;;;;;;
39797;8712;Тест_ЦО (ПП);8;0;0;87;Тест_ЦО;Тест_ЦО;4;Наземный городской пассажирский транспорт;НГПТ
1124;8746;8746;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1125;8747;8747;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1126;8748;8748;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1127;8749;8749;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1128;8750;8750;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1129;8751;8751;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1130;8752;8752;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1131;8753;8753;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1132;8754;8754;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1133;8755;8755;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1134;8756;8756;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1135;8757;8757;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1136;8789;8789;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1137;8790;8790;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1138;8791;8791;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1139;8792;8792;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1140;8793;8793;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1141;8794;8794;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1142;8795;8795;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1143;8796;8796;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1144;8797;8797;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1145;8798;8798;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1146;8799;8799;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1147;8800;8800;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1148;8801;8801;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1983;8887;тест м;3;0;0;;;;;;
2006;8888;ГКУ Организатор Перевозок;1;0;0;2141;ГКУ Организатор Перевозок;ГКУ ОП;1498;центры стендовые;центры стендовые
1149;8945;8945;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1150;8946;8946;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1151;8947;8947;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1984;9003;весктик диф3;1;0;0;;;;;;
1152;9359;9359;3;0;0;8;Зеленоградский АК;ЗАК;4;Наземный городской пассажирский транспорт;НГПТ
1153;9360;9360;3;0;0;8;Зеленоградский АК;ЗАК;4;Наземный городской пассажирский транспорт;НГПТ
