RT_CODE;PARENT_RT_CODE;NAME;ROUTE_NAME
681;675;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
682;674;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
683;675;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
684;672;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2;МГТ/МГТ/МЦД-М/ММ/МЦД-М
685;673;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1;МГТ/МГТ/МЦД-М/ММ/МЦД-М
686;684;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММ;МГТ/МГТ/МЦД-М/ММ/МЦД-М/ММ
687;685;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММ;МГТ/МГТ/МЦД-М/ММ/МЦД-М/ММ
688;684;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МГТ/МЦД-М/ММ/МЦД-М/ММ
689;685;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МГТ/МЦД-М/ММ/МЦД-М/ММ
690;672;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
691;673;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
692;672;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
693;673;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
694;642;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/МГТ/МЦД-М/МЦД-М
695;643;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/МГТ/МЦД-М/МЦД-М
696;694;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МГТ/МГТ/МЦД-М/МЦД-М/ММ
697;695;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МГТ/МГТ/МЦД-М/МЦД-М/ММ
698;696;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/ММТС;МГТ/МГТ/МЦД-М/МЦД-М/ММ
699;697;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/ММТС;МГТ/МГТ/МЦД-М/МЦД-М/ММ
700;696;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МЦК;МГТ/МГТ/МЦД-М/МЦД-М/ММ
701;697;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/МЦК;МГТ/МГТ/МЦД-М/МЦД-М/ММ
702;694;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МГТ/МЦД-М/МЦД-М/ММ
703;695;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МГТ/МЦД-М/МЦД-М/ММ
704;694;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК;МГТ/МГТ/МЦД-М/МЦД-М/ММ
705;695;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК;МГТ/МГТ/МЦД-М/МЦД-М/ММ
706;704;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК/ММ;МГТ/МГТ/МЦД-М/МЦД-М/ММ
707;705;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК/ММ;МГТ/МГТ/МЦД-М/МЦД-М/ММ
708;642;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
709;643;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
710;642;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
711;643;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
712;462;МГТ/МГТ/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М-МЦД-МО
713;462;МГТ/МГТ/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М-МЦД-МО
714;462;МГТ/МГТ/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М-МЦД-МО
715;462;МГТ/МГТ/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М-МЦД-МО
716;283;МГТ/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М
717;283;МГТ/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М
718;716;МГТ/МЦД МСК-МЦД МСК_1/ММ;МГТ/МЦД-М/ММ
719;717;МГТ/МЦД МСК-МЦД МСК_2/ММ;МГТ/МЦД-М/ММ
720;718;МГТ/МЦД МСК-МЦД МСК_1/ММ/ММТС;МГТ/МЦД-М/ММ
721;719;МГТ/МЦД МСК-МЦД МСК_2/ММ/ММТС;МГТ/МЦД-М/ММ
722;718;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК;МГТ/МЦД-М/ММ
723;719;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК;МГТ/МЦД-М/ММ
724;722;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК/ММ;МГТ/МЦД-М/ММ
725;723;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК/ММ;МГТ/МЦД-М/ММ
726;722;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М/ММ/МЦД-М
727;723;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М/ММ/МЦД-М
728;722;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-МЦД МО_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
729;723;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-МЦД МО_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
730;722;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-ДП_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
731;723;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-ДП_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
732;718;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М/ММ/МЦД-М
733;719;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М/ММ/МЦД-М
734;732;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММ;МГТ/МЦД-М/ММ/МЦД-М/ММ
735;733;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММ;МГТ/МЦД-М/ММ/МЦД-М/ММ
736;732;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МЦД-М/ММ/МЦД-М/ММ
737;733;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МЦД-М/ММ/МЦД-М/ММ
738;732;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МЦК;МГТ/МЦД-М/ММ/МЦД-М/ММ
739;733;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МЦК;МГТ/МЦД-М/ММ/МЦД-М/ММ
740;718;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
741;719;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
742;718;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
743;719;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
744;716;МГТ/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МЦД-М/ММ
745;717;МГТ/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МЦД-М/ММ
746;716;МГТ/МЦД МСК-МЦД МСК_1/МЦК;МГТ/МЦД-М/ММ
747;717;МГТ/МЦД МСК-МЦД МСК_2/МЦК;МГТ/МЦД-М/ММ
748;746;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ;МГТ/МЦД-М/ММ
749;747;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ;МГТ/МЦД-М/ММ
750;748;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/ММТС;МГТ/МЦД-М/ММ
751;749;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/ММТС;МГТ/МЦД-М/ММ
752;748;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М/ММ/МЦД-М
753;749;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М/ММ/МЦД-М
754;748;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-МЦД МО_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
755;749;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МО_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
756;748;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-ДП_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
757;749;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-ДП_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
758;746;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М/ММ/МЦД-М
759;747;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М/ММ/МЦД-М
760;758;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММ;МГТ/МЦД-М/ММ/МЦД-М/ММ
761;759;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММ;МГТ/МЦД-М/ММ/МЦД-М/ММ
762;758;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МЦД-М/ММ/МЦД-М/ММ
763;759;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МЦД-М/ММ/МЦД-М/ММ
764;746;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
765;747;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МО_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
766;746;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_2;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
767;747;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-ДП_1;МГТ/МЦД-М/ММ/МЦД-М-МЦД-МО
768;716;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/МЦД-М/МЦД-М
769;717;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/МЦД-М/МЦД-М
770;768;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МГТ/МЦД-М/МЦД-М/ММ
771;769;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МГТ/МЦД-М/МЦД-М/ММ
772;770;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/ММТС;МГТ/МЦД-М/МЦД-М/ММ
773;771;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/ММТС;МГТ/МЦД-М/МЦД-М/ММ
774;770;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МЦК;МГТ/МЦД-М/МЦД-М/ММ
775;771;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/МЦК;МГТ/МЦД-М/МЦД-М/ММ
776;768;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МЦД-М/МЦД-М/ММ
777;769;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МЦД-М/МЦД-М/ММ
778;768;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК;МГТ/МЦД-М/МЦД-М/ММ
779;769;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК;МГТ/МЦД-М/МЦД-М/ММ
780;778;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК/ММ;МГТ/МЦД-М/МЦД-М/ММ
781;779;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК/ММ;МГТ/МЦД-М/МЦД-М/ММ
782;716;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/МЦД-М/МЦД-М-МЦД-МО
783;717;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/МЦД-М/МЦД-М-МЦД-МО
784;716;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/МЦД-М/МЦД-М-МЦД-МО
785;717;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/МЦД-М/МЦД-М-МЦД-МО
786;283;МГТ/МЦД МСК-МЦД МО_1;МГТ/МЦД-М-МЦД-МО
787;283;МГТ/МЦД МСК-МЦД МО_2;МГТ/МЦД-М-МЦД-МО
788;283;МГТ/МЦД МСК-ДП_1;МГТ/МЦД-М-МЦД-МО
789;283;МГТ/МЦД МСК-ДП_2;МГТ/МЦД-М-МЦД-МО
790;0;МЦД МСК-МЦД МСК_1;МЦД-М
791;0;МЦД МСК-МЦД МСК_2;МЦД-М
792;790;МЦД МСК-МЦД МСК_1/ММ;МЦД-М/ММ
793;791;МЦД МСК-МЦД МСК_2/ММ;МЦД-М/ММ
794;792;МЦД МСК-МЦД МСК_1/ММ/ММТС;МЦД-М/ММ
795;793;МЦД МСК-МЦД МСК_2/ММ/ММТС;МЦД-М/ММ
796;794;МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ;МЦД-М/ММ/МГТ
797;795;МЦД МСК-МЦД МСК_2/ММ/ММТС/МГТ;МЦД-М/ММ/МГТ
798;792;МЦД МСК-МЦД МСК_1/ММ/МЦК;МЦД-М/ММ
799;793;МЦД МСК-МЦД МСК_2/ММ/МЦК;МЦД-М/ММ
800;798;МЦД МСК-МЦД МСК_1/ММ/МЦК/ММ;МЦД-М/ММ
801;799;МЦД МСК-МЦД МСК_2/ММ/МЦК/ММ;МЦД-М/ММ
802;800;МЦД МСК-МЦД МСК_1/ММ/МЦК/ММ/МГТ;МЦД-М/ММ/МГТ
803;801;МЦД МСК-МЦД МСК_2/ММ/МЦК/ММ/МГТ;МЦД-М/ММ/МГТ
804;798;МЦД МСК-МЦД МСК_1/ММ/МЦК/МГТ;МЦД-М/ММ/МГТ
805;799;МЦД МСК-МЦД МСК_2/ММ/МЦК/МГТ;МЦД-М/ММ/МГТ
806;798;МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-МЦД МСК_2;МЦД-М/ММ/МЦД-М
807;799;МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
808;806;МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-МЦД МСК_2/МГТ;МЦД-М/ММ/МЦД-М/МГТ
809;807;МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
810;798;МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-МЦД МО_2;МЦД-М/ММ/МЦД-М-МЦД-МО
811;799;МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
812;798;МЦД МСК-МЦД МСК_1/ММ/МЦК/МЦД МСК-ДП_2;МЦД-М/ММ/МЦД-М-МЦД-МО
813;799;МЦД МСК-МЦД МСК_2/ММ/МЦК/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
814;792;МЦД МСК-МЦД МСК_1/ММ/МГТ;МЦД-М/ММ/МГТ
815;793;МЦД МСК-МЦД МСК_2/ММ/МГТ;МЦД-М/ММ/МГТ
816;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;МЦД-М/ММ/МЦД-М
817;793;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
818;816;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММ;МЦД-М/ММ/МЦД-М/ММ
819;817;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММ;МЦД-М/ММ/МЦД-М/ММ
820;818;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
821;819;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
822;816;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММТС;МЦД-М/ММ/МЦД-М/ММ
823;817;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММТС;МЦД-М/ММ/МЦД-М/ММ
824;822;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
825;823;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
826;816;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МЦК;МЦД-М/ММ/МЦД-М/ММ
827;817;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МЦК;МЦД-М/ММ/МЦД-М/ММ
828;826;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МЦК/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
829;827;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МЦК/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
830;816;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МГТ;МЦД-М/ММ/МЦД-М/МГТ
831;817;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
832;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;МЦД-М/ММ/МЦД-М-МЦД-МО
833;793;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
834;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;МЦД-М/ММ/МЦД-М-МЦД-МО
835;793;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
836;790;МЦД МСК-МЦД МСК_1/ММТС;МЦД-М/ММ
837;791;МЦД МСК-МЦД МСК_2/ММТС;МЦД-М/ММ
838;836;МЦД МСК-МЦД МСК_1/ММТС/МГТ;МЦД-М/ММ/МГТ
839;837;МЦД МСК-МЦД МСК_2/ММТС/МГТ;МЦД-М/ММ/МГТ
840;790;МЦД МСК-МЦД МСК_1/МЦК;МЦД-М/ММ
841;791;МЦД МСК-МЦД МСК_2/МЦК;МЦД-М/ММ
842;840;МЦД МСК-МЦД МСК_1/МЦК/ММ;МЦД-М/ММ
843;841;МЦД МСК-МЦД МСК_2/МЦК/ММ;МЦД-М/ММ
844;842;МЦД МСК-МЦД МСК_1/МЦК/ММ/ММТС;МЦД-М/ММ
845;843;МЦД МСК-МЦД МСК_2/МЦК/ММ/ММТС;МЦД-М/ММ
846;844;МЦД МСК-МЦД МСК_1/МЦК/ММ/ММТС/МГТ;МЦД-М/ММ/МГТ
847;845;МЦД МСК-МЦД МСК_2/МЦК/ММ/ММТС/МГТ;МЦД-М/ММ/МГТ
848;842;МЦД МСК-МЦД МСК_1/МЦК/ММ/МГТ;МЦД-М/ММ/МГТ
849;843;МЦД МСК-МЦД МСК_2/МЦК/ММ/МГТ;МЦД-М/ММ/МГТ
850;842;МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-МЦД МСК_2;МЦД-М/ММ/МЦД-М
851;843;МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
852;850;МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-МЦД МСК_2/МГТ;МЦД-М/ММ/МЦД-М/МГТ
853;851;МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
854;842;МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-МЦД МО_2;МЦД-М/ММ/МЦД-М-МЦД-МО
855;843;МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
856;842;МЦД МСК-МЦД МСК_1/МЦК/ММ/МЦД МСК-ДП_2;МЦД-М/ММ/МЦД-М-МЦД-МО
857;843;МЦД МСК-МЦД МСК_2/МЦК/ММ/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
858;840;МЦД МСК-МЦД МСК_1/МЦК/МГТ;МЦД-М/ММ/МГТ
859;841;МЦД МСК-МЦД МСК_2/МЦК/МГТ;МЦД-М/ММ/МГТ
860;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2;МЦД-М/ММ/МЦД-М
861;841;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
862;860;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММ;МЦД-М/ММ/МЦД-М/ММ
863;861;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММ;МЦД-М/ММ/МЦД-М/ММ
864;862;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
865;863;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
866;860;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММТС;МЦД-М/ММ/МЦД-М/ММ
867;861;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МЦД-М/ММ/МЦД-М/ММ
868;866;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
869;867;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
870;860;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/МГТ;МЦД-М/ММ/МЦД-М/МГТ
871;861;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
872;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_2;МЦД-М/ММ/МЦД-М-МЦД-МО
873;841;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
874;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_2;МЦД-М/ММ/МЦД-М-МЦД-МО
875;841;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
876;790;МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/МГТ
877;791;МЦД МСК-МЦД МСК_2/МГТ;МЦД-М/МГТ
878;790;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МЦД-М/МЦД-М
879;791;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МЦД-М/МЦД-М
880;878;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МЦД-М/МЦД-М/ММ
881;879;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МЦД-М/МЦД-М/ММ
882;880;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/ММТС;МЦД-М/МЦД-М/ММ
883;881;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/ММТС;МЦД-М/МЦД-М/ММ
884;882;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/ММТС/МГТ;МЦД-М/МЦД-М/ММ/МГТ
885;883;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ;МЦД-М/МЦД-М/ММ/МГТ
886;880;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МЦК;МЦД-М/МЦД-М/ММ
